,country,year,life_expectancy
106288,Somalia,1936,
106289,Somaliland,1936,
106290,South Africa,1936,
106291,South Ossetia,1936,
106292,Spain,1936,
106293,Sri Lanka,1936,
106294,Sudan,1936,
106295,Suriname,1936,
106296,Svalbard,1936,
106297,Swaziland,1936,
106298,Sweden,1936,
106299,Switzerland,1936,
106300,Syria,1936,
106301,Taiwan,1936,
106302,Tajikistan,1936,
106303,Tanzania,1936,
106304,Thailand,1936,
106305,Timor-Leste,1936,
106306,Togo,1936,
106307,Tokelau,1936,
106308,Tonga,1936,
106309,Transnistria,1936,
106310,Trinidad and Tobago,1936,
106311,Tunisia,1936,
106312,Turkey,1936,
106313,Turkmenistan,1936,
106314,Turks and Caicos Islands,1936,
106315,Tuvalu,1936,
106316,Uganda,1936,
106317,Ukraine,1936,
106318,United Arab Emirates,1936,
106319,United Kingdom,1936,
106320,United States,1936,
106321,Uruguay,1936,
106322,USSR,1936,
106323,Uzbekistan,1936,
106324,Wallis et Futuna,1936,
106325,Vanuatu,1936,
106326,Venezuela,1936,
106327,West Bank and Gaza,1936,
106328,West Germany,1936,
106329,Western Sahara,1936,
106330,Vietnam,1936,
106331,Virgin Islands (U.S.),1936,
106332,North Yemen (former),1936,
106333,South Yemen (former),1936,
106334,Yemen,1936,
106335,Yugoslavia,1936,
106336,Zambia,1936,
106337,Zimbabwe,1936,
106338,Åland,1936,
106339,South Sudan,1936,
106340,Abkhazia,1936,
106341,Afghanistan,1936,26.82
106342,Akrotiri and Dhekelia,1936,
106343,Albania,1936,41.66
106344,Algeria,1936,33.7
106345,American Samoa,1936,
106346,Andorra,1936,
106347,Angola,1936,26.98
106348,Anguilla,1936,
106349,Antigua and Barbuda,1936,45.95
106350,Argentina,1936,55.26
106351,Armenia,1936,49.17
106352,Aruba,1936,46.83
106353,Australia,1936,65.27
106354,Austria,1936,57.97
106355,Azerbaijan,1936,44.34
106356,Bahamas,1936,47.59
106357,Bahrain,1936,31.02
106358,Bangladesh,1936,32.38
106359,Barbados,1936,44.54
106360,Belarus,1936,52.67
106361,Belgium,1936,60.01
106362,Belize,1936,41.85
106363,Benin,1936,31.0
106364,Bermuda,1936,
106365,Bhutan,1936,28.8
106366,Bolivia,1936,33.0
106367,Bosnia and Herzegovina,1936,43.81
106368,Botswana,1936,33.6
106369,Brazil,1936,34.78
106370,British Virgin Islands,1936,
106371,Brunei,1936,46.78
106372,Bulgaria,1936,51.3
106373,Burkina Faso,1936,29.2
106374,Burundi,1936,31.5
106375,Cambodia,1936,35.0
106376,Cameroon,1936,28.75
106377,Canada,1936,62.72
106378,Cape Verde,1936,34.73
106379,Cayman Islands,1936,
106380,Central African Republic,1936,30.0
106381,Chad,1936,30.9
106382,Channel Islands,1936,
106383,Chile,1936,39.02
106384,China,1936,36.2
106385,Christmas Island,1936,
106386,Cocos Island,1936,
106387,Colombia,1936,35.45
106388,Comoros,1936,32.1
106389,"Congo, Dem. Rep.",1936,31.6
106390,"Congo, Rep.",1936,32.7
106391,Cook Is,1936,
106392,Costa Rica,1936,45.02
106393,Cote d'Ivoire,1936,31.16
106394,Croatia,1936,48.98
106395,Cuba,1936,45.15
106396,Cyprus,1936,48.46
106397,Czech Republic,1936,58.04
106398,Czechoslovakia,1936,
106399,Denmark,1936,63.5
106400,Djibouti,1936,29.9
106401,Dominica,1936,
106402,Dominican Republic,1936,30.86
106403,East Germany,1936,
106404,Ecuador,1936,32.9
106405,Egypt,1936,31.3
106406,El Salvador,1936,33.07
106407,Equatorial Guinea,1936,29.8
106408,Eritrea,1936,30.2
106409,Eritrea and Ethiopia,1936,
106410,Estonia,1936,56.76
106411,Ethiopia,1936,23.0
106412,Faeroe Islands,1936,
106413,Falkland Is (Malvinas),1936,
106414,Fiji,1936,37.1
106415,Finland,1936,56.16
106416,France,1936,58.81
106417,French Guiana,1936,40.07
106418,French Polynesia,1936,34.4
106419,Gabon,1936,30.6
106420,Gambia,1936,28.8
106421,Georgia,1936,47.05
106422,Germany,1936,61.79
106423,Ghana,1936,33.77
106424,Gibraltar,1936,
106425,Greece,1936,52.34
106426,Greenland,1936,33.36
106427,Grenada,1936,47.13
106428,Guadeloupe,1936,40.07
106429,Guam,1936,40.1
106430,Guatemala,1936,27.32
106431,Guernsey,1936,
106432,Guinea,1936,30.91
106433,Guinea-Bissau,1936,34.03
106434,Guyana,1936,46.08
106435,Haiti,1936,29.0
106436,Holy See,1936,
106437,Honduras,1936,35.98
106438,"Hong Kong, China",1936,49.42
106439,Hungary,1936,54.29
106440,Iceland,1936,62.75
106441,India,1936,30.95
106442,Indonesia,1936,34.5
106443,Iran,1936,25.6
106444,Iraq,1936,31.2
106445,Ireland,1936,58.9
106446,Isle of Man,1936,
106447,Israel,1936,34.14
106448,Italy,1936,56.75
106449,Jamaica,1936,44.4
106450,Japan,1936,48.62
106451,Jersey,1936,
106452,Jordan,1936,32.57
106453,Kazakhstan,1936,41.38
106454,Kenya,1936,26.13
106455,Kiribati,1936,27.11
106456,North Korea,1936,40.5
106457,South Korea,1936,40.5
106458,"United Korea (former)
",1936,
106459,Kosovo,1936,
106460,Kuwait,1936,26.0
106461,Kyrgyz Republic,1936,39.12
106462,Lao,1936,31.9
106463,Latvia,1936,57.56
106464,Lebanon,1936,29.7
106465,Lesotho,1936,32.8
106466,Liberia,1936,31.1
106467,Libya,1936,33.1
106468,Liechtenstein,1936,
106469,Lithuania,1936,56.25
106470,Luxembourg,1936,61.2
106471,"Macao, China",1936,48.19
106472,"Macedonia, FYR",1936,44.55
106473,Madagascar,1936,30.5
106474,Malawi,1936,30.3
106475,Malaysia,1936,37.47
106476,Maldives,1936,32.65
106477,Mali,1936,26.41
106478,Malta,1936,58.61
106479,Marshall Islands,1936,
106480,Martinique,1936,42.57
106481,Mauritania,1936,32.0
106482,Mauritius,1936,36.24
106483,Mayotte,1936,32.5
106484,Mexico,1936,38.3
106485,"Micronesia, Fed. Sts.",1936,38.61
106486,Moldova,1936,43.25
106487,Monaco,1936,
106488,Mongolia,1936,31.8
106489,Montenegro,1936,48.08
106490,Montserrat,1936,
106491,Morocco,1936,33.1
106492,Mozambique,1936,30.28
106493,Myanmar,1936,30.8
106494,Namibia,1936,32.4
106495,Nauru,1936,
106496,Nepal,1936,32.8
106497,Netherlands,1936,66.76
106498,Netherlands Antilles,1936,46.82
106499,New Caledonia,1936,36.16
106500,New Zealand,1936,63.5
106501,Ngorno-Karabakh,1936,
106502,Nicaragua,1936,32.34
106503,Niger,1936,30.8
106504,Nigeria,1936,30.4
106505,Niue,1936,
106506,Norfolk Island,1936,
106507,Northern Cyprus,1936,
106508,Northern Mariana Islands,1936,
106509,Norway,1936,65.84
106510,Oman,1936,32.3
106511,Pakistan,1936,31.0
106512,Palau,1936,
106513,Panama,1936,39.8
106514,Papua New Guinea,1936,31.5
106515,Paraguay,1936,41.54
106516,Peru,1936,35.7
106517,Philippines,1936,38.6
106518,Pitcairn,1936,
106519,Poland,1936,52.23
106520,Portugal,1936,47.21
106521,Puerto Rico,1936,43.87
106522,Qatar,1936,30.8
106523,Reunion,1936,33.0
106524,Romania,1936,46.25
106525,Russia,1936,41.1
106526,Rwanda,1936,33.87
106527,St. Barthélemy,1936,
106528,St. Helena,1936,
106529,St. Kitts and Nevis,1936,
106530,St. Lucia,1936,40.42
106531,St. Martin,1936,
106532,St. Vincent and the Grenadines,1936,38.4
106533,St.-Pierre-et-Miquelon,1936,
106534,Samoa,1936,27.84
106535,San Marino,1936,
106536,Sao Tome and Principe,1936,31.97
106537,Saudi Arabia,1936,32.1
106538,Senegal,1936,26.15
106539,Serbia,1936,47.59
106540,Serbia and Montenegro,1936,
106541,Serbia excluding Kosovo,1936,
106542,Seychelles,1936,54.32
106543,Sierra Leone,1936,24.71
106544,Singapore,1936,47.01
106545,Slovak Republic,1936,52.73
106546,Slovenia,1936,51.45
106547,Solomon Islands,1936,27.51
106548,Somalia,1936,29.4
106549,Somaliland,1936,
106550,South Africa,1936,36.51
106551,South Ossetia,1936,
106552,Spain,1936,50.9
106553,Sri Lanka,1936,42.51
106554,Sudan,1936,31.4
106555,Suriname,1936,42.48
106556,Svalbard,1936,
106557,Swaziland,1936,32.3
106558,Sweden,1936,64.61
106559,Switzerland,1936,63.18
106560,Syria,1936,32.19
106561,Taiwan,1936,42.0
106562,Tajikistan,1936,39.41
106563,Tanzania,1936,32.2
106564,Thailand,1936,38.89
106565,Timor-Leste,1936,28.95
106566,Togo,1936,31.3
106567,Tokelau,1936,
106568,Tonga,1936,41.28
106569,Transnistria,1936,
106570,Trinidad and Tobago,1936,48.63
106571,Tunisia,1936,32.45
106572,Turkey,1936,35.37
106573,Turkmenistan,1936,37.63
106574,Turks and Caicos Islands,1936,
106575,Tuvalu,1936,
106576,Uganda,1936,26.15
106577,Ukraine,1936,50.3
106578,United Arab Emirates,1936,30.7
106579,United Kingdom,1936,61.85
106580,United States,1936,60.4
106581,Uruguay,1936,47.38
106582,USSR,1936,
106583,Uzbekistan,1936,42.1
106584,Wallis et Futuna,1936,
106585,Vanuatu,1936,26.36
106586,Venezuela,1936,33.9
106587,West Bank and Gaza,1936,33.03
106588,West Germany,1936,
106589,Western Sahara,1936,34.75
106590,Vietnam,1936,33.0
106591,Virgin Islands (U.S.),1936,45.82
106592,North Yemen (former),1936,
106593,South Yemen (former),1936,
106594,Yemen,1936,23.39
106595,Yugoslavia,1936,
106596,Zambia,1936,32.6
106597,Zimbabwe,1936,33.7
106598,Åland,1936,
106599,South Sudan,1936,26.67
106600,Abkhazia,1936,
106601,Afghanistan,1936,
106602,Akrotiri and Dhekelia,1936,
106603,Albania,1936,
106604,Algeria,1936,
106605,American Samoa,1936,
106606,Andorra,1936,
106607,Angola,1936,
106608,Anguilla,1936,
106609,Antigua and Barbuda,1936,
106610,Argentina,1936,
106611,Armenia,1936,
106612,Aruba,1936,
106613,Australia,1936,
106614,Austria,1936,
106615,Azerbaijan,1936,
106616,Bahamas,1936,
106617,Bahrain,1936,
106618,Bangladesh,1936,
106619,Barbados,1936,
106620,Belarus,1936,
106621,Belgium,1936,
106622,Belize,1936,
106623,Benin,1936,
106624,Bermuda,1936,
106625,Bhutan,1936,
106626,Bolivia,1936,
106627,Bosnia and Herzegovina,1936,
106628,Botswana,1936,
106629,Brazil,1936,
106630,British Virgin Islands,1936,
106631,Brunei,1936,
106632,Bulgaria,1936,
106633,Burkina Faso,1936,
106634,Burundi,1936,
106635,Cambodia,1936,
106636,Cameroon,1936,
106637,Canada,1936,
106638,Cape Verde,1936,
106639,Cayman Islands,1936,
106640,Central African Republic,1936,
106641,Chad,1936,
106642,Channel Islands,1936,
106643,Chile,1936,
106644,China,1936,
106645,Christmas Island,1936,
106646,Cocos Island,1936,
106647,Colombia,1936,
106648,Comoros,1936,
106649,"Congo, Dem. Rep.",1936,
106650,"Congo, Rep.",1936,
106651,Cook Is,1936,
106652,Costa Rica,1936,
106653,Cote d'Ivoire,1936,
106654,Croatia,1936,
106655,Cuba,1936,
106656,Cyprus,1936,
106657,Czech Republic,1936,
106658,Czechoslovakia,1936,
106659,Denmark,1936,
106660,Djibouti,1936,
106661,Dominica,1936,
106662,Dominican Republic,1936,
106663,East Germany,1936,
106664,Ecuador,1936,
106665,Egypt,1936,
106666,El Salvador,1936,
106667,Equatorial Guinea,1936,
106668,Eritrea,1936,
106669,Eritrea and Ethiopia,1936,
106670,Estonia,1936,
106671,Ethiopia,1936,
106672,Faeroe Islands,1936,
106673,Falkland Is (Malvinas),1936,
106674,Fiji,1936,
106675,Finland,1936,
106676,France,1936,
106677,French Guiana,1936,
106678,French Polynesia,1936,
106679,Gabon,1936,
106680,Gambia,1936,
106681,Georgia,1936,
106682,Germany,1936,
106683,Ghana,1936,
106684,Gibraltar,1936,
106685,Greece,1936,
106686,Greenland,1936,
106687,Grenada,1936,
106688,Guadeloupe,1936,
106689,Guam,1936,
106690,Guatemala,1936,
106691,Guernsey,1936,
106692,Guinea,1936,
106693,Guinea-Bissau,1936,
106694,Guyana,1936,
106695,Haiti,1936,
106696,Holy See,1936,
106697,Honduras,1936,
106698,"Hong Kong, China",1936,
106699,Hungary,1936,
106700,Iceland,1936,
106701,India,1936,
106702,Indonesia,1936,
106703,Iran,1936,
106704,Iraq,1936,
106705,Ireland,1936,
106706,Isle of Man,1936,
106707,Israel,1936,
106708,Italy,1936,
106709,Jamaica,1936,
106710,Japan,1936,
106711,Jersey,1936,
106712,Jordan,1936,
106713,Kazakhstan,1936,
106714,Kenya,1936,
106715,Kiribati,1936,
106716,North Korea,1936,
106717,South Korea,1936,
106718,"United Korea (former)
",1936,
106719,Kosovo,1936,
106720,Kuwait,1936,
106721,Kyrgyz Republic,1936,
106722,Lao,1936,
106723,Latvia,1936,
106724,Lebanon,1936,
106725,Lesotho,1936,
106726,Liberia,1936,
106727,Libya,1936,
106728,Liechtenstein,1936,
106729,Lithuania,1936,
106730,Luxembourg,1936,
106731,"Macao, China",1936,
106732,"Macedonia, FYR",1936,
106733,Madagascar,1936,
106734,Malawi,1936,
106735,Malaysia,1936,
106736,Maldives,1936,
106737,Mali,1936,
106738,Malta,1936,
106739,Marshall Islands,1936,
106740,Martinique,1936,
106741,Mauritania,1936,
106742,Mauritius,1936,
106743,Mayotte,1936,
106744,Mexico,1936,
106745,"Micronesia, Fed. Sts.",1936,
106746,Moldova,1936,
106747,Monaco,1936,
106748,Mongolia,1936,
106749,Montenegro,1936,
106750,Montserrat,1936,
106751,Morocco,1936,
106752,Mozambique,1936,
106753,Myanmar,1936,
106754,Namibia,1936,
106755,Nauru,1936,
106756,Nepal,1936,
106757,Netherlands,1936,
106758,Netherlands Antilles,1936,
106759,New Caledonia,1936,
106760,New Zealand,1936,
106761,Ngorno-Karabakh,1936,
106762,Nicaragua,1936,
106763,Niger,1936,
106764,Nigeria,1936,
106765,Niue,1936,
106766,Norfolk Island,1936,
106767,Northern Cyprus,1936,
106768,Northern Mariana Islands,1936,
106769,Norway,1936,
106770,Oman,1936,
106771,Pakistan,1936,
106772,Palau,1936,
106773,Panama,1936,
106774,Papua New Guinea,1936,
106775,Paraguay,1936,
106776,Peru,1936,
106777,Philippines,1936,
106778,Pitcairn,1936,
106779,Poland,1936,
106780,Portugal,1936,
106781,Puerto Rico,1936,
106782,Qatar,1936,
106783,Reunion,1936,
106784,Romania,1936,
106785,Russia,1936,
106786,Rwanda,1936,
106787,St. Barthélemy,1936,
106788,St. Helena,1936,
106789,St. Kitts and Nevis,1936,
106790,St. Lucia,1936,
106791,St. Martin,1936,
106792,St. Vincent and the Grenadines,1936,
106793,St.-Pierre-et-Miquelon,1936,
106794,Samoa,1936,
106795,San Marino,1936,
106796,Sao Tome and Principe,1936,
106797,Saudi Arabia,1936,
106798,Senegal,1936,
106799,Serbia,1936,
106800,Serbia and Montenegro,1936,
106801,Serbia excluding Kosovo,1936,
106802,Seychelles,1936,
106803,Sierra Leone,1936,
106804,Singapore,1936,
106805,Slovak Republic,1936,
106806,Slovenia,1936,
106807,Solomon Islands,1936,
106808,Somalia,1936,
106809,Somaliland,1936,
106810,South Africa,1936,
106811,South Ossetia,1936,
106812,Spain,1936,
106813,Sri Lanka,1936,
106814,Sudan,1936,
106815,Suriname,1936,
106816,Svalbard,1936,
106817,Swaziland,1936,
106818,Sweden,1936,
106819,Switzerland,1936,
106820,Syria,1936,
106821,Taiwan,1936,
106822,Tajikistan,1936,
106823,Tanzania,1936,
106824,Thailand,1936,
106825,Timor-Leste,1936,
106826,Togo,1936,
106827,Tokelau,1936,
106828,Tonga,1936,
106829,Transnistria,1936,
106830,Trinidad and Tobago,1936,
106831,Tunisia,1936,
106832,Turkey,1936,
106833,Turkmenistan,1936,
106834,Turks and Caicos Islands,1936,
106835,Tuvalu,1936,
106836,Uganda,1936,
106837,Ukraine,1936,
106838,United Arab Emirates,1936,
106839,United Kingdom,1936,
106840,United States,1936,
106841,Uruguay,1936,
106842,USSR,1936,
106843,Uzbekistan,1936,
106844,Wallis et Futuna,1936,
106845,Vanuatu,1936,
106846,Venezuela,1936,
106847,West Bank and Gaza,1936,
106848,West Germany,1936,
106849,Western Sahara,1936,
106850,Vietnam,1936,
106851,Virgin Islands (U.S.),1936,
106852,North Yemen (former),1936,
106853,South Yemen (former),1936,
106854,Yemen,1936,
106855,Yugoslavia,1936,
106856,Zambia,1936,
106857,Zimbabwe,1936,
106858,Åland,1936,
106859,South Sudan,1936,
106860,Abkhazia,1937,
106861,Afghanistan,1937,
106862,Akrotiri and Dhekelia,1937,
106863,Albania,1937,
106864,Algeria,1937,
106865,American Samoa,1937,
106866,Andorra,1937,
106867,Angola,1937,
106868,Anguilla,1937,
106869,Antigua and Barbuda,1937,
106870,Argentina,1937,
106871,Armenia,1937,
106872,Aruba,1937,
106873,Australia,1937,
106874,Austria,1937,
106875,Azerbaijan,1937,
106876,Bahamas,1937,
106877,Bahrain,1937,
106878,Bangladesh,1937,
106879,Barbados,1937,
106880,Belarus,1937,
106881,Belgium,1937,
106882,Belize,1937,
106883,Benin,1937,
106884,Bermuda,1937,
106885,Bhutan,1937,
106886,Bolivia,1937,
106887,Bosnia and Herzegovina,1937,
106888,Botswana,1937,
106889,Brazil,1937,
106890,British Virgin Islands,1937,
106891,Brunei,1937,
106892,Bulgaria,1937,
106893,Burkina Faso,1937,
106894,Burundi,1937,
106895,Cambodia,1937,
106896,Cameroon,1937,
106897,Canada,1937,
106898,Cape Verde,1937,
106899,Cayman Islands,1937,
106900,Central African Republic,1937,
106901,Chad,1937,
106902,Channel Islands,1937,
106903,Chile,1937,
106904,China,1937,
106905,Christmas Island,1937,
106906,Cocos Island,1937,
106907,Colombia,1937,
106908,Comoros,1937,
106909,"Congo, Dem. Rep.",1937,
106910,"Congo, Rep.",1937,
106911,Cook Is,1937,
106912,Costa Rica,1937,
106913,Cote d'Ivoire,1937,
106914,Croatia,1937,
106915,Cuba,1937,
106916,Cyprus,1937,
106917,Czech Republic,1937,
106918,Czechoslovakia,1937,
106919,Denmark,1937,
106920,Djibouti,1937,
106921,Dominica,1937,
106922,Dominican Republic,1937,
106923,East Germany,1937,
106924,Ecuador,1937,
106925,Egypt,1937,
106926,El Salvador,1937,
106927,Equatorial Guinea,1937,
106928,Eritrea,1937,
106929,Eritrea and Ethiopia,1937,
106930,Estonia,1937,
106931,Ethiopia,1937,
106932,Faeroe Islands,1937,
106933,Falkland Is (Malvinas),1937,
106934,Fiji,1937,
106935,Finland,1937,
106936,France,1937,
106937,French Guiana,1937,
106938,French Polynesia,1937,
106939,Gabon,1937,
106940,Gambia,1937,
106941,Georgia,1937,
106942,Germany,1937,
106943,Ghana,1937,
106944,Gibraltar,1937,
106945,Greece,1937,
106946,Greenland,1937,
106947,Grenada,1937,
106948,Guadeloupe,1937,
106949,Guam,1937,
106950,Guatemala,1937,
106951,Guernsey,1937,
106952,Guinea,1937,
106953,Guinea-Bissau,1937,
106954,Guyana,1937,
106955,Haiti,1937,
106956,Holy See,1937,
106957,Honduras,1937,
106958,"Hong Kong, China",1937,
106959,Hungary,1937,
106960,Iceland,1937,
106961,India,1937,
106962,Indonesia,1937,
106963,Iran,1937,
106964,Iraq,1937,
106965,Ireland,1937,
106966,Isle of Man,1937,
106967,Israel,1937,
106968,Italy,1937,
106969,Jamaica,1937,
106970,Japan,1937,
106971,Jersey,1937,
106972,Jordan,1937,
106973,Kazakhstan,1937,
106974,Kenya,1937,
106975,Kiribati,1937,
106976,North Korea,1937,
106977,South Korea,1937,
106978,"United Korea (former)
",1937,
106979,Kosovo,1937,
106980,Kuwait,1937,
106981,Kyrgyz Republic,1937,
106982,Lao,1937,
106983,Latvia,1937,
106984,Lebanon,1937,
106985,Lesotho,1937,
106986,Liberia,1937,
106987,Libya,1937,
106988,Liechtenstein,1937,
106989,Lithuania,1937,
106990,Luxembourg,1937,
106991,"Macao, China",1937,
106992,"Macedonia, FYR",1937,
106993,Madagascar,1937,
106994,Malawi,1937,
106995,Malaysia,1937,
106996,Maldives,1937,
106997,Mali,1937,
106998,Malta,1937,
106999,Marshall Islands,1937,
107000,Martinique,1937,
107001,Mauritania,1937,
107002,Mauritius,1937,
107003,Mayotte,1937,
107004,Mexico,1937,
107005,"Micronesia, Fed. Sts.",1937,
107006,Moldova,1937,
107007,Monaco,1937,
107008,Mongolia,1937,
107009,Montenegro,1937,
107010,Montserrat,1937,
107011,Morocco,1937,
107012,Mozambique,1937,
107013,Myanmar,1937,
107014,Namibia,1937,
107015,Nauru,1937,
107016,Nepal,1937,
107017,Netherlands,1937,
107018,Netherlands Antilles,1937,
107019,New Caledonia,1937,
107020,New Zealand,1937,
107021,Ngorno-Karabakh,1937,
107022,Nicaragua,1937,
107023,Niger,1937,
107024,Nigeria,1937,
107025,Niue,1937,
107026,Norfolk Island,1937,
107027,Northern Cyprus,1937,
107028,Northern Mariana Islands,1937,
107029,Norway,1937,
107030,Oman,1937,
107031,Pakistan,1937,
107032,Palau,1937,
107033,Panama,1937,
107034,Papua New Guinea,1937,
107035,Paraguay,1937,
107036,Peru,1937,
107037,Philippines,1937,
107038,Pitcairn,1937,
107039,Poland,1937,
107040,Portugal,1937,
107041,Puerto Rico,1937,
107042,Qatar,1937,
107043,Reunion,1937,
107044,Romania,1937,
107045,Russia,1937,
107046,Rwanda,1937,
107047,St. Barthélemy,1937,
107048,St. Helena,1937,
107049,St. Kitts and Nevis,1937,
107050,St. Lucia,1937,
107051,St. Martin,1937,
107052,St. Vincent and the Grenadines,1937,
107053,St.-Pierre-et-Miquelon,1937,
107054,Samoa,1937,
107055,San Marino,1937,
107056,Sao Tome and Principe,1937,
107057,Saudi Arabia,1937,
107058,Senegal,1937,
107059,Serbia,1937,
107060,Serbia and Montenegro,1937,
107061,Serbia excluding Kosovo,1937,
107062,Seychelles,1937,
107063,Sierra Leone,1937,
107064,Singapore,1937,
107065,Slovak Republic,1937,
107066,Slovenia,1937,
107067,Solomon Islands,1937,
107068,Somalia,1937,
107069,Somaliland,1937,
107070,South Africa,1937,
107071,South Ossetia,1937,
107072,Spain,1937,
107073,Sri Lanka,1937,
107074,Sudan,1937,
107075,Suriname,1937,
107076,Svalbard,1937,
107077,Swaziland,1937,
107078,Sweden,1937,
107079,Switzerland,1937,
107080,Syria,1937,
107081,Taiwan,1937,
107082,Tajikistan,1937,
107083,Tanzania,1937,
107084,Thailand,1937,
107085,Timor-Leste,1937,
107086,Togo,1937,
107087,Tokelau,1937,
107088,Tonga,1937,
107089,Transnistria,1937,
107090,Trinidad and Tobago,1937,
107091,Tunisia,1937,
107092,Turkey,1937,
107093,Turkmenistan,1937,
107094,Turks and Caicos Islands,1937,
107095,Tuvalu,1937,
107096,Uganda,1937,
107097,Ukraine,1937,
107098,United Arab Emirates,1937,
107099,United Kingdom,1937,
107100,United States,1937,
107101,Uruguay,1937,
107102,USSR,1937,
107103,Uzbekistan,1937,
107104,Wallis et Futuna,1937,
107105,Vanuatu,1937,
107106,Venezuela,1937,
107107,West Bank and Gaza,1937,
107108,West Germany,1937,
